100014437,London,Name 100014437,9845018270,49496,108,619,11/18/1997
100014438,Chennai,Name 100014438,9845080818,34596,102,602,05/25/1932
100014439,Mumbai,Name 100014439,9845007787,54260,108,600,11/25/1976
100014440,Chennai,Name 100014440,9845056474,56032,106,614,03/28/2012
100014441,Pune,Name 100014441,9845099883,34802,100,604,09/13/1980
100014442,Milan,Name 100014442,9845031096,39501,108,611,03/01/1989
100014443,London,Name 100014443,9845078134,38070,104,609,01/30/1956
100014444,London,Name 100014444,9845064523,49846,109,610,05/16/1926
100014445,Mumbai,Name 100014445,9845085449,41786,104,600,10/16/1992
100014446,Pune,Name 100014446,9845016550,40938,110,602,10/22/1979
100014447,Mysore,Name 100014447,9845019721,58180,105,616,11/21/1944
100014448,Milan,Name 100014448,9845080138,56852,104,610,04/06/1987
100014449,Chennai,Name 100014449,9845067122,39654,109,611,04/20/2011
100014450,Delhi,Name 100014450,9845018771,46919,102,615,09/17/1960
100014451,Delhi,Name 100014451,9845053777,43566,110,602,02/12/1924
100014452,London,Name 100014452,9845011380,37143,100,620,08/22/1945
100014453,Milan,Name 100014453,9845091456,40131,105,607,05/27/2016
100014454,Delhi,Name 100014454,9845011747,48720,110,611,07/07/2001
100014455,Delhi,Name 100014455,9845031562,54789,101,608,01/09/1982
100014456,Delhi,Name 100014456,9845071557,44014,104,603,06/22/2016
100014457,Pune,Name 100014457,9845037631,38107,110,608,06/15/1945
100014458,Mysore,Name 100014458,9845050267,50107,102,608,04/26/1956
100014459,Bangalore,Name 100014459,9845071126,34333,100,604,12/13/1977
100014460,Mumbai,Name 100014460,9845035626,44240,104,600,03/24/1943
100014461,Mumbai,Name 100014461,9845006281,32933,106,605,09/29/2001
100014462,Delhi,Name 100014462,9845070299,56362,103,611,06/12/1969
100014463,Bangalore,Name 100014463,9845019890,44613,106,609,09/29/1944
100014464,Mumbai,Name 100014464,9845004403,39060,106,603,08/04/1920
100014465,Bangalore,Name 100014465,9845037410,57165,101,606,04/22/1947
100014466,Mysore,Name 100014466,9845082196,59517,104,616,03/12/2004
100014467,Bangalore,Name 100014467,9845061409,42148,101,609,09/06/1975
100014468,Pune,Name 100014468,9845075285,36272,110,602,06/02/1958
100014469,Bangalore,Name 100014469,9845011441,46846,109,604,12/25/2001
100014470,Mysore,Name 100014470,9845007048,44269,101,616,08/28/2003
100014471,Milan,Name 100014471,9845000533,32442,103,600,10/28/1991
100014472,Delhi,Name 100014472,9845073548,57603,110,603,03/22/1958
100014473,London,Name 100014473,9845077943,50474,100,615,06/15/1949
100014474,Chennai,Name 100014474,9845090263,36353,110,614,07/02/2016
100014475,London,Name 100014475,9845056142,36680,103,603,09/14/1959
100014476,Delhi,Name 100014476,9845092590,38474,108,608,08/18/1962
100014477,Chennai,Name 100014477,9845091582,42895,109,619,12/13/1963
100014478,Chennai,Name 100014478,9845064667,45622,107,618,12/18/1957
100014479,Milan,Name 100014479,9845075617,37667,109,610,09/09/1983
100014480,Mumbai,Name 100014480,9845027885,32553,103,601,02/25/1937
100014481,Delhi,Name 100014481,9845016641,36331,106,600,03/08/1984
100014482,Mysore,Name 100014482,9845029014,51855,100,620,10/31/1939
100014483,Mysore,Name 100014483,9845099294,43741,103,616,07/19/1935
100014484,Bangalore,Name 100014484,9845052447,55382,109,618,07/31/1998
100014485,Delhi,Name 100014485,9845034669,59540,102,616,08/14/2001
100014486,Mysore,Name 100014486,9845079496,55318,100,613,01/13/1946
100014487,London,Name 100014487,9845003108,54895,110,606,07/04/2000
100014488,Delhi,Name 100014488,9845060210,42104,104,611,11/20/1991
100014489,Mysore,Name 100014489,9845099376,37765,108,613,06/25/1994
100014490,Bangalore,Name 100014490,9845023502,52507,104,609,09/25/1925
100014491,Mysore,Name 100014491,9845036012,30438,105,618,03/12/1925
100014492,Delhi,Name 100014492,9845071787,34277,110,604,07/16/2015
100014493,Pune,Name 100014493,9845064946,30426,108,604,01/29/1967
100014494,Milan,Name 100014494,9845031536,54561,104,617,06/26/1983
100014495,Mysore,Name 100014495,9845089275,53658,104,613,05/18/1934
100014496,Milan,Name 100014496,9845046185,46024,101,611,01/05/1920
100014497,Mumbai,Name 100014497,9845071455,50403,105,609,11/08/1997
100014498,Delhi,Name 100014498,9845055591,45717,110,620,03/14/1992
100014499,Pune,Name 100014499,9845081914,44892,110,609,05/22/1986
100014500,Chennai,Name 100014500,9845044187,33037,109,620,07/16/1986
100014501,Bangalore,Name 100014501,9845052546,44751,104,602,07/26/1981
100014502,Delhi,Name 100014502,9845014228,46882,108,601,10/01/2008
100014503,Milan,Name 100014503,9845024660,33161,104,617,04/01/1942
100014504,Milan,Name 100014504,9845085349,47678,109,616,10/28/1996
100014505,Bangalore,Name 100014505,9845019790,32321,109,620,09/03/2012
100014506,Bangalore,Name 100014506,9845075829,46805,104,600,01/19/1970
100014507,Delhi,Name 100014507,9845025485,55470,102,605,06/06/1965
100014508,Mysore,Name 100014508,9845092068,57321,103,605,07/25/1939
100014509,Mysore,Name 100014509,9845062238,56487,107,617,08/17/1921
100014510,Delhi,Name 100014510,9845080935,57983,106,613,09/09/1929
100014511,Delhi,Name 100014511,9845056653,41979,102,617,01/06/1924
100014512,Chennai,Name 100014512,9845002933,58497,102,614,06/27/1977
100014513,Milan,Name 100014513,9845081297,45092,101,600,12/12/2015
100014514,Pune,Name 100014514,9845024381,50707,107,615,03/19/1937
100014515,Bangalore,Name 100014515,9845085136,42004,108,607,10/01/1992
100014516,Mumbai,Name 100014516,9845009073,41705,100,618,08/10/1990
100014517,Mumbai,Name 100014517,9845086974,43535,102,604,01/27/1933
100014518,Chennai,Name 100014518,9845073128,39380,101,611,04/01/2013
100014519,London,Name 100014519,9845030485,40368,102,620,07/29/1986
100014520,Mumbai,Name 100014520,9845039224,42494,101,613,02/18/1936
100014521,London,Name 100014521,9845002559,59689,103,615,03/12/1984
100014522,Mumbai,Name 100014522,9845031283,48306,101,614,09/09/1985
100014523,Chennai,Name 100014523,9845018759,40282,104,603,07/21/2006
100014524,Mumbai,Name 100014524,9845075876,42166,110,620,10/11/1984
100014525,Bangalore,Name 100014525,9845077376,40550,110,612,01/16/2000
100014526,Mumbai,Name 100014526,9845030962,45804,106,609,11/17/1984
100014527,Pune,Name 100014527,9845054010,47537,100,609,09/16/1983
100014528,Milan,Name 100014528,9845085757,48665,101,617,04/10/1951
100014529,Delhi,Name 100014529,9845090864,36117,102,606,01/03/2014
100014530,Bangalore,Name 100014530,9845028783,52966,102,614,01/19/2004
100014531,Pune,Name 100014531,9845029258,55853,104,605,07/10/1923
100014532,Delhi,Name 100014532,9845080391,49876,110,617,12/18/1991
100014533,Milan,Name 100014533,9845023234,42542,105,610,06/09/1973
100014534,Pune,Name 100014534,9845055157,49406,107,610,06/10/1946
100014535,Mysore,Name 100014535,9845056470,32041,100,600,08/09/1988
100014536,Pune,Name 100014536,9845097868,45708,105,614,05/21/1967
100014537,Milan,Name 100014537,9845070906,48847,109,601,06/04/1924
100014538,London,Name 100014538,9845038655,44664,107,615,08/02/1984
100014539,Mysore,Name 100014539,9845074311,34433,106,620,08/04/1996
100014540,Mysore,Name 100014540,9845053469,53597,105,616,05/23/1946
100014541,Delhi,Name 100014541,9845016621,31241,100,612,01/30/1950
100014542,Bangalore,Name 100014542,9845027739,49201,104,617,01/05/1978
100014543,Mysore,Name 100014543,9845082692,52393,110,600,02/16/1942
100014544,Chennai,Name 100014544,9845085228,54495,108,609,12/25/1946
100014545,Milan,Name 100014545,9845013413,57838,103,612,10/23/1948
100014546,Chennai,Name 100014546,9845061425,37240,105,603,08/01/1937
100014547,Delhi,Name 100014547,9845014296,46840,103,603,05/28/1964
100014548,Chennai,Name 100014548,9845015068,55552,101,612,04/08/1939
100014549,London,Name 100014549,9845049144,36411,106,600,11/19/1988
100014550,Chennai,Name 100014550,9845062767,48712,104,615,12/27/1995
100014551,Milan,Name 100014551,9845074139,49624,103,610,02/02/1987
100014552,Milan,Name 100014552,9845079512,31085,103,611,12/04/1934
100014553,London,Name 100014553,9845019314,46430,100,611,04/19/1932
100014554,Delhi,Name 100014554,9845060506,40248,110,609,03/05/1994
100014555,Chennai,Name 100014555,9845052191,37482,105,615,09/29/1941
100014556,Mumbai,Name 100014556,9845004462,33575,101,603,02/10/1933
100014557,Delhi,Name 100014557,9845094634,54217,101,614,07/21/2012
100014558,Mumbai,Name 100014558,9845032560,32423,110,610,11/09/1985
100014559,Pune,Name 100014559,9845042269,43691,105,611,04/19/2011
100014560,Mumbai,Name 100014560,9845037565,31696,104,603,05/10/1960
100014561,Chennai,Name 100014561,9845034687,52621,109,601,01/22/1972
100014562,Pune,Name 100014562,9845035324,32167,106,617,02/23/1969
100014563,Delhi,Name 100014563,9845088113,50939,100,605,06/15/1949
100014564,Chennai,Name 100014564,9845089805,35328,100,619,04/04/1957
100014565,Mumbai,Name 100014565,9845018998,32849,109,613,03/12/2016
100014566,Mumbai,Name 100014566,9845095646,39768,107,618,10/10/1969
100014567,Delhi,Name 100014567,9845059582,58017,107,600,03/28/1967
100014568,Mumbai,Name 100014568,9845086776,56092,102,602,07/25/1941
100014569,Chennai,Name 100014569,9845045544,54192,103,610,05/10/1951
100014570,Pune,Name 100014570,9845037448,59507,104,612,02/09/1970
100014571,London,Name 100014571,9845049852,43461,103,607,05/23/1934
100014572,Bangalore,Name 100014572,9845070196,41484,101,618,06/14/1995
100014573,Bangalore,Name 100014573,9845039486,59502,109,603,08/31/1935
100014574,Milan,Name 100014574,9845016292,57019,102,611,05/09/1945
100014575,Milan,Name 100014575,9845007785,49601,101,609,12/06/1935
100014576,Chennai,Name 100014576,9845097553,49082,104,603,01/17/1978
100014577,Delhi,Name 100014577,9845009539,38084,110,614,07/16/1980
100014578,Mysore,Name 100014578,9845031503,42800,104,619,02/19/1960
100014579,Mumbai,Name 100014579,9845051024,31566,101,606,07/12/1987
100014580,Milan,Name 100014580,9845002618,47065,108,615,07/02/1957
100014581,Chennai,Name 100014581,9845070355,52311,110,618,10/08/1929
100014582,Mumbai,Name 100014582,9845002776,42024,109,609,07/06/1930
100014583,London,Name 100014583,9845095429,56199,109,619,03/11/1991
100014584,Chennai,Name 100014584,9845067406,53451,101,610,09/21/1960
100014585,Mumbai,Name 100014585,9845065495,53445,100,600,10/29/1924
100014586,Milan,Name 100014586,9845056951,31029,101,600,09/13/1927
100014587,Milan,Name 100014587,9845027293,54200,101,617,03/08/1988
100014588,Mumbai,Name 100014588,9845020269,36014,104,602,09/22/1969
100014589,Pune,Name 100014589,9845070650,36061,108,620,02/26/1928
100014590,London,Name 100014590,9845023206,58138,102,612,05/17/1930
100014591,Delhi,Name 100014591,9845009754,42798,105,612,11/08/1976
100014592,London,Name 100014592,9845017698,37288,109,600,11/05/1995
100014593,Pune,Name 100014593,9845096587,51899,104,602,04/13/2010
100014594,Milan,Name 100014594,9845061853,35958,104,600,09/03/1933
100014595,Chennai,Name 100014595,9845014932,58891,101,601,04/14/1963
100014596,Mumbai,Name 100014596,9845030353,48519,104,607,10/15/1987
100014597,Chennai,Name 100014597,9845005548,57233,109,603,12/16/1999
100014598,Chennai,Name 100014598,9845024135,50234,108,615,10/08/1940
100014599,London,Name 100014599,9845098120,36096,102,601,04/10/2006
100014600,London,Name 100014600,9845017827,56302,101,619,12/07/1933
100014601,Pune,Name 100014601,9845014008,30971,107,603,12/17/2012
100014602,Delhi,Name 100014602,9845005398,53119,106,611,03/19/1942
100014603,Bangalore,Name 100014603,9845088915,54505,103,600,01/25/1955
100014604,London,Name 100014604,9845058735,48357,107,611,03/25/1935
100014605,Delhi,Name 100014605,9845088139,43939,109,618,05/21/1944
100014606,London,Name 100014606,9845037713,57954,105,614,09/22/1957
100014607,Mumbai,Name 100014607,9845091807,43653,102,600,10/16/1982
100014608,Pune,Name 100014608,9845083233,43842,106,608,11/19/2002
100014609,Milan,Name 100014609,9845051114,57798,102,614,06/05/1983
100014610,London,Name 100014610,9845073830,49055,101,619,05/11/1993
100014611,Chennai,Name 100014611,9845019491,35878,102,615,11/10/1922
100014612,Delhi,Name 100014612,9845060801,45077,104,606,09/15/1957
100014613,Chennai,Name 100014613,9845068182,31426,104,611,11/13/1944
100014614,London,Name 100014614,9845082906,32940,102,611,04/10/1928
100014615,Pune,Name 100014615,9845094852,40216,107,602,08/08/1934
100014616,Pune,Name 100014616,9845098934,36493,102,607,03/11/1960
100014617,Chennai,Name 100014617,9845029652,37895,109,601,01/05/1963
100014618,London,Name 100014618,9845093649,30972,109,607,09/03/1963
100014619,London,Name 100014619,9845031495,57115,105,600,11/14/1986
100014620,Mysore,Name 100014620,9845070750,47537,108,620,07/26/1979
100014621,London,Name 100014621,9845000218,34829,103,614,11/26/1952
100014622,London,Name 100014622,9845090741,57767,100,601,03/18/1956
100014623,Milan,Name 100014623,9845059718,55101,103,620,07/12/1952
100014624,Delhi,Name 100014624,9845014554,51441,108,614,06/07/1943
100014625,London,Name 100014625,9845042722,41185,109,604,05/02/1951
100014626,Pune,Name 100014626,9845013350,43004,107,602,11/08/1961
100014627,Mumbai,Name 100014627,9845069965,51231,109,603,06/01/1940
100014628,London,Name 100014628,9845083072,48998,102,605,09/13/1978
100014629,London,Name 100014629,9845080447,52207,107,601,10/30/1963
100014630,Mumbai,Name 100014630,9845076791,42864,106,620,11/16/1968
100014631,Chennai,Name 100014631,9845059519,48089,104,601,08/21/1934
100014632,Bangalore,Name 100014632,9845025600,31374,101,612,02/27/1995
100014633,London,Name 100014633,9845084266,36724,108,600,03/14/1938
100014634,Bangalore,Name 100014634,9845052713,58390,100,620,10/08/1949
100014635,Mumbai,Name 100014635,9845007532,41733,105,617,06/10/1940
100014636,Chennai,Name 100014636,9845011900,48980,106,619,01/12/1981
100014637,Mysore,Name 100014637,9845051593,57321,109,604,05/05/2011
100014638,Milan,Name 100014638,9845014395,51091,109,620,06/15/1947
100014639,Mysore,Name 100014639,9845047510,36338,109,603,08/31/1926
100014640,Delhi,Name 100014640,9845083685,57549,103,607,09/06/1963
100014641,Delhi,Name 100014641,9845000442,46558,110,616,09/15/1977
100014642,London,Name 100014642,9845015551,31775,107,603,09/16/2009
100014643,Mumbai,Name 100014643,9845082019,46845,106,601,06/07/1935
100014644,Mumbai,Name 100014644,9845012892,47598,103,612,06/14/1951
100014645,Bangalore,Name 100014645,9845019552,37171,103,603,06/30/1964
100014646,Mysore,Name 100014646,9845058981,41611,101,610,09/29/1928
100014647,Pune,Name 100014647,9845029927,57640,106,608,01/03/1972
100014648,Mysore,Name 100014648,9845078375,33346,108,611,05/01/1948
100014649,Chennai,Name 100014649,9845078742,34856,107,614,01/07/1981
100014650,Mysore,Name 100014650,9845009201,56490,109,607,09/28/1969
100014651,Mysore,Name 100014651,9845096579,54417,101,607,08/30/2005
100014652,Chennai,Name 100014652,9845019216,56224,106,607,05/23/1952
100014653,Pune,Name 100014653,9845026929,51721,110,604,09/06/1934
100014654,Pune,Name 100014654,9845075444,51578,104,620,12/01/1938
100014655,Delhi,Name 100014655,9845047508,43767,108,606,05/21/1979
100014656,Milan,Name 100014656,9845085738,49879,108,609,05/13/1967
100014657,Delhi,Name 100014657,9845007474,37329,107,617,02/01/1970
100014658,Mumbai,Name 100014658,9845014613,45090,109,615,06/09/1921
100014659,Mumbai,Name 100014659,9845077620,43697,102,614,12/17/1950
100014660,London,Name 100014660,9845092209,58622,100,612,10/23/1957
100014661,Bangalore,Name 100014661,9845036256,36877,103,602,01/22/1978
100014662,London,Name 100014662,9845032702,38900,110,605,09/15/1966
100014663,London,Name 100014663,9845046489,47863,100,603,08/27/1987
100014664,Mysore,Name 100014664,9845024220,48973,105,618,07/22/1933
100014665,Milan,Name 100014665,9845081079,44746,108,620,01/18/1951
100014666,Bangalore,Name 100014666,9845037166,40276,101,619,09/05/2014
100014667,Mumbai,Name 100014667,9845014372,55660,101,610,11/07/1990
100014668,Mumbai,Name 100014668,9845081239,34840,103,617,02/18/1964
100014669,Delhi,Name 100014669,9845067085,40631,106,614,06/21/1954
100014670,Milan,Name 100014670,9845029123,36635,104,619,05/18/1954
100014671,Milan,Name 100014671,9845035857,49316,105,607,06/12/1967
100014672,Delhi,Name 100014672,9845069452,48559,110,618,08/24/1987
100014673,Mysore,Name 100014673,9845092414,46027,108,602,11/30/1964
100014674,London,Name 100014674,9845067974,45270,105,615,11/07/1978
100014675,Bangalore,Name 100014675,9845092919,50590,104,600,07/26/1952
100014676,Milan,Name 100014676,9845023160,51893,106,609,01/07/1994
100014677,Mysore,Name 100014677,9845096138,32725,101,612,04/16/1954
100014678,Chennai,Name 100014678,9845075727,45137,105,604,10/27/1944
100014679,Milan,Name 100014679,9845054759,47432,106,602,07/29/2004
100014680,London,Name 100014680,9845090215,47953,105,609,03/07/1987
100014681,Milan,Name 100014681,9845091803,30554,108,618,12/14/2009
100014682,Milan,Name 100014682,9845079692,44876,103,614,12/22/1925
100014683,Milan,Name 100014683,9845005264,30200,107,614,07/07/1925
100014684,Delhi,Name 100014684,9845067243,51048,107,613,07/11/2010
100014685,Delhi,Name 100014685,9845096857,53686,106,604,08/31/1973
100014686,Pune,Name 100014686,9845044227,51801,102,615,05/08/1960
100014687,London,Name 100014687,9845052486,58646,104,606,04/25/1998
100014688,Bangalore,Name 100014688,9845042632,41228,102,611,06/01/1972
100014689,Mumbai,Name 100014689,9845096102,56016,101,611,04/20/1976
100014690,Mumbai,Name 100014690,9845047608,52010,109,616,08/06/1965
100014691,London,Name 100014691,9845050789,32702,103,616,09/14/1990
100014692,Chennai,Name 100014692,9845087147,57905,104,608,03/31/2004
100014693,Milan,Name 100014693,9845089480,56484,105,605,12/29/1922
100014694,Bangalore,Name 100014694,9845046284,32583,109,613,10/27/1987
100014695,Mysore,Name 100014695,9845071162,59172,101,620,06/04/1993
100014696,Delhi,Name 100014696,9845055148,40026,105,606,07/16/1998
100014697,Mysore,Name 100014697,9845068460,57941,110,617,09/16/1961
100014698,Bangalore,Name 100014698,9845081136,38302,106,605,06/06/1951
100014699,Delhi,Name 100014699,9845003002,57890,110,620,05/11/1962
100014700,Bangalore,Name 100014700,9845076221,37468,102,608,06/25/1947
100014701,Chennai,Name 100014701,9845097919,46766,104,617,09/25/1927
100014702,Chennai,Name 100014702,9845080105,30577,107,612,03/04/1937
100014703,Delhi,Name 100014703,9845001050,30731,102,601,05/30/1963
100014704,Chennai,Name 100014704,9845001147,30696,109,618,01/26/2006
100014705,Mumbai,Name 100014705,9845077735,42028,102,608,09/11/1975
100014706,Pune,Name 100014706,9845051400,46445,107,605,06/07/1987
100014707,Mumbai,Name 100014707,9845029741,55253,105,605,06/02/1943
100014708,Chennai,Name 100014708,9845039967,37423,108,600,01/28/1938
100014709,Bangalore,Name 100014709,9845038372,32907,110,606,09/01/1941
100014710,Delhi,Name 100014710,9845026797,57864,109,617,05/27/1931
100014711,Bangalore,Name 100014711,9845073253,48702,110,603,09/28/2015
100014712,Mumbai,Name 100014712,9845045663,36243,103,609,07/16/1928
100014713,Chennai,Name 100014713,9845032599,37650,106,620,03/18/1922
100014714,Milan,Name 100014714,9845059995,43496,102,600,02/19/1961
100014715,London,Name 100014715,9845084126,51450,102,605,04/07/1951
100014716,Mumbai,Name 100014716,9845055661,49917,109,618,07/21/1995
100014717,Mysore,Name 100014717,9845006679,38046,102,613,01/24/1959
100014718,Milan,Name 100014718,9845055779,30561,102,618,07/19/2010
100014719,Milan,Name 100014719,9845031080,55933,107,617,10/24/1928
100014720,Mumbai,Name 100014720,9845010633,57948,103,619,07/21/1970
100014721,Mumbai,Name 100014721,9845005483,38655,103,604,03/30/1925
100014722,Bangalore,Name 100014722,9845049985,34703,108,612,10/06/1935
100014723,Milan,Name 100014723,9845033487,40198,102,614,04/18/1941
100014724,Bangalore,Name 100014724,9845057546,43384,103,614,01/22/1936
100014725,London,Name 100014725,9845035081,43292,103,618,09/19/1926
100014726,Milan,Name 100014726,9845092659,32126,106,618,06/05/1992
100014727,Milan,Name 100014727,9845060418,44959,109,617,05/10/1971
100014728,Bangalore,Name 100014728,9845098894,33520,105,612,05/12/1989
100014729,Mumbai,Name 100014729,9845081103,54522,103,601,02/13/1928
100014730,Mumbai,Name 100014730,9845082282,41835,102,613,08/03/1960
100014731,Milan,Name 100014731,9845069729,50226,103,600,05/09/2012
100014732,Milan,Name 100014732,9845096489,30053,105,603,08/16/1979
100014733,Pune,Name 100014733,9845040249,43129,105,614,04/26/2003
100014734,Chennai,Name 100014734,9845062665,51487,110,613,08/17/1943
100014735,Milan,Name 100014735,9845050914,41403,106,606,12/03/1935
100014736,London,Name 100014736,9845052543,45936,110,619,12/28/1980
100014737,Pune,Name 100014737,9845075287,37670,102,608,08/29/1946
100014738,Milan,Name 100014738,9845027242,58464,110,615,01/24/1987
100014739,Bangalore,Name 100014739,9845010835,38542,110,609,10/25/1956
100014740,Mumbai,Name 100014740,9845033107,58945,100,610,07/09/1985
100014741,Bangalore,Name 100014741,9845003419,48249,108,603,12/03/1974
100014742,Chennai,Name 100014742,9845091508,55808,106,608,12/29/1933
100014743,Pune,Name 100014743,9845007380,37454,109,609,05/12/1947
100014744,Pune,Name 100014744,9845037406,33432,106,604,03/02/1926
100014745,Chennai,Name 100014745,9845060611,39988,107,602,10/19/2016
100014746,Mysore,Name 100014746,9845051562,52267,109,600,11/06/1958
100014747,Mysore,Name 100014747,9845006225,34116,107,620,09/18/1974
100014748,Milan,Name 100014748,9845095088,52588,109,605,11/08/2006
100014749,Bangalore,Name 100014749,9845037022,30450,102,611,05/31/1931
100014750,Delhi,Name 100014750,9845035839,37806,104,617,08/17/1933
100014751,Mumbai,Name 100014751,9845035721,33681,109,604,02/09/1992
100014752,Mumbai,Name 100014752,9845072290,41920,104,603,07/29/1956
100014753,London,Name 100014753,9845032080,35021,104,613,04/09/1932
100014754,Chennai,Name 100014754,9845049940,30099,106,617,08/20/1936
100014755,Delhi,Name 100014755,9845085606,42276,105,615,11/21/1994
100014756,Bangalore,Name 100014756,9845093963,52656,104,620,05/28/2010
100014757,Milan,Name 100014757,9845025712,36472,103,614,04/13/1959
100014758,Mysore,Name 100014758,9845053280,44135,109,604,08/17/1957
100014759,Pune,Name 100014759,9845099957,30868,102,600,05/02/1948
100014760,Delhi,Name 100014760,9845048238,47717,110,620,02/14/1977
100014761,Bangalore,Name 100014761,9845011557,51552,102,602,03/24/1985
100014762,London,Name 100014762,9845095995,37628,105,619,01/18/1977
100014763,Mumbai,Name 100014763,9845033304,37119,109,603,01/06/1957
100014764,Mumbai,Name 100014764,9845053640,34870,104,606,02/09/1954
100014765,Mysore,Name 100014765,9845091490,53108,101,605,09/04/1938
100014766,London,Name 100014766,9845085019,51950,109,616,10/21/1962
100014767,Mysore,Name 100014767,9845028714,51145,109,604,05/10/1961
100014768,Delhi,Name 100014768,9845064172,59683,107,604,06/01/2001
100014769,London,Name 100014769,9845001761,43233,109,608,04/23/1975
100014770,Delhi,Name 100014770,9845053082,47744,110,614,05/27/1938
100014771,Mysore,Name 100014771,9845070843,52446,109,617,05/26/2001
100014772,Mysore,Name 100014772,9845093958,52594,108,612,08/23/1961
100014773,Milan,Name 100014773,9845014448,51368,102,608,05/18/1981
100014774,Pune,Name 100014774,9845052249,34898,109,611,06/02/1947
100014775,Mysore,Name 100014775,9845061537,46404,105,616,07/21/1967
100014776,Bangalore,Name 100014776,9845034770,36838,105,617,07/03/1949
100014777,London,Name 100014777,9845026229,58298,104,603,06/22/1996
100014778,Delhi,Name 100014778,9845020542,48141,101,618,11/24/1931
100014779,Chennai,Name 100014779,9845085757,53285,108,605,12/11/2011
100014780,Chennai,Name 100014780,9845049017,52305,102,609,10/16/1938
100014781,Pune,Name 100014781,9845035469,37557,104,606,11/26/2005
100014782,London,Name 100014782,9845087927,36803,105,601,01/19/1952
100014783,Mysore,Name 100014783,9845032818,57089,107,616,11/09/1940
100014784,Chennai,Name 100014784,9845082276,51698,110,605,06/23/1944
100014785,Bangalore,Name 100014785,9845036408,47994,102,607,05/06/2002
100014786,Bangalore,Name 100014786,9845031491,58406,110,609,01/04/1940
100014787,London,Name 100014787,9845046559,54209,103,615,07/31/1999
100014788,Chennai,Name 100014788,9845008531,40085,104,616,06/06/1971
100014789,Mysore,Name 100014789,9845071298,31355,100,603,10/23/1946
100014790,London,Name 100014790,9845073170,35164,105,603,12/22/2003
100014791,London,Name 100014791,9845008844,47028,110,610,05/22/2015
100014792,Chennai,Name 100014792,9845049500,40928,101,620,03/28/1967
100014793,Bangalore,Name 100014793,9845018999,54342,108,617,09/03/1955
100014794,Mysore,Name 100014794,9845017469,31777,106,609,09/05/1963
100014795,London,Name 100014795,9845009664,49079,108,602,02/23/1935
100014796,Mysore,Name 100014796,9845022169,30025,101,618,06/01/2002
100014797,Delhi,Name 100014797,9845023582,40920,108,604,09/07/1974
100014798,Bangalore,Name 100014798,9845029782,53788,102,601,11/12/1971
100014799,Chennai,Name 100014799,9845003176,58195,107,617,03/26/1991
100014800,Chennai,Name 100014800,9845040058,49320,105,615,04/17/1991
100014801,Mumbai,Name 100014801,9845056267,41343,107,609,02/17/1997
100014802,London,Name 100014802,9845039312,44391,108,603,01/07/1980
100014803,Bangalore,Name 100014803,9845030432,46278,108,605,12/18/1967
100014804,London,Name 100014804,9845038584,59043,105,605,10/07/1954
100014805,Bangalore,Name 100014805,9845012705,42430,101,620,05/11/1979
100014806,Pune,Name 100014806,9845094512,30654,110,619,12/03/1920
100014807,Mumbai,Name 100014807,9845038143,50721,102,617,06/28/1957
100014808,Pune,Name 100014808,9845096538,48071,101,612,08/30/2003
100014809,Milan,Name 100014809,9845007529,57365,107,615,11/12/1992
100014810,Mysore,Name 100014810,9845074602,57170,109,613,07/15/1935
100014811,Milan,Name 100014811,9845042829,48478,100,605,08/10/1951
100014812,Mysore,Name 100014812,9845052056,55254,110,615,03/01/1944
100014813,Chennai,Name 100014813,9845066043,48866,108,614,05/26/2013
100014814,London,Name 100014814,9845064923,47861,105,601,06/16/1941
100014815,Bangalore,Name 100014815,9845086924,49230,100,609,10/23/1968
100014816,Delhi,Name 100014816,9845044333,40077,102,609,09/20/1941
100014817,Bangalore,Name 100014817,9845003098,54293,103,610,01/25/1959
100014818,Milan,Name 100014818,9845000940,30715,108,611,08/10/1920
100014819,Bangalore,Name 100014819,9845045232,33822,108,603,04/19/1983
100014820,Delhi,Name 100014820,9845044528,57128,109,618,04/15/1925
100014821,Pune,Name 100014821,9845096824,42033,109,619,07/31/1940
100014822,Milan,Name 100014822,9845024850,37226,101,600,07/21/2016
100014823,Delhi,Name 100014823,9845032246,32019,101,612,05/27/1957
100014824,Chennai,Name 100014824,9845044824,38431,106,603,05/27/1935
100014825,Bangalore,Name 100014825,9845007274,30168,104,612,01/06/1999
100014826,London,Name 100014826,9845023629,55160,106,609,08/27/1943
100014827,Mumbai,Name 100014827,9845029087,32746,105,606,03/29/2009
100014828,Bangalore,Name 100014828,9845081245,49495,105,609,12/27/1967
100014829,Mumbai,Name 100014829,9845064796,52318,102,610,08/07/1929
100014830,Mysore,Name 100014830,9845079427,40329,106,615,06/17/1938
100014831,Mumbai,Name 100014831,9845023596,56026,101,612,09/22/1944
100014832,Mysore,Name 100014832,9845018252,39580,104,602,11/16/1983
100014833,Chennai,Name 100014833,9845070685,48397,108,609,08/26/1978
100014834,Chennai,Name 100014834,9845020269,46488,105,609,08/29/1920
100014835,Mysore,Name 100014835,9845014915,44017,100,605,01/29/2009
100014836,Bangalore,Name 100014836,9845043448,31824,108,600,10/03/2001
100014837,Mysore,Name 100014837,9845066145,43633,100,600,07/02/1968
100014838,Bangalore,Name 100014838,9845041518,50484,101,603,03/03/1990
100014839,Milan,Name 100014839,9845042029,49273,109,614,01/25/1969
100014840,Mysore,Name 100014840,9845060116,32885,105,602,07/10/1934
